Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1515,2015-09-22 19:57:50,2015-09-22 20:23:06,3183,Exchange Place,40.7162469,-74.0334588,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24688,Subscriber,1951,1
1067,2015-09-22 19:58:21,2015-09-22 20:16:08,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1973,1
1602,2015-09-22 20:03:07,2015-09-22 20:29:49,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24602,Subscriber,1980,1
220,2015-09-22 20:03:09,2015-09-22 20:06:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24618,Subscriber,1985,1
351,2015-09-22 20:06:57,2015-09-22 20:12:49,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24605,Subscriber,1984,1
1459,2015-09-22 20:08:01,2015-09-22 20:32:21,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,24446,Customer,,0
584,2015-09-22 20:12:25,2015-09-22 20:22:09,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24400,Customer,,0
1647,2015-09-22 20:14:21,2015-09-22 20:41:48,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.742677141,-74.051788633,24686,Subscriber,1983,1
499,2015-09-22 20:15:21,2015-09-22 20:23:40,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24560,Subscriber,1972,2
308,2015-09-22 20:15:49,2015-09-22 20:20:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24557,Subscriber,1973,1
448,2015-09-22 20:20:31,2015-09-22 20:27:59,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24647,Subscriber,1987,2
488,2015-09-22 20:21:26,2015-09-22 20:29:35,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24710,Subscriber,1979,1
354,2015-09-22 20:21:40,2015-09-22 20:27:34,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,24650,Customer,,0
488,2015-09-22 20:22:05,2015-09-22 20:30:14,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24534,Subscriber,1983,2
227,2015-09-22 20:24:04,2015-09-22 20:27:51,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24500,Subscriber,1988,1
39099,2015-09-22 20:24:16,2015-09-23 07:15:56,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24542,Customer,,0
103,2015-09-22 20:25:25,2015-09-22 20:27:08,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3185,City Hall,40.7177325,-74.043845,24689,Subscriber,1980,1
870,2015-09-22 20:25:38,2015-09-22 20:40:09,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24643,Subscriber,1985,1
452,2015-09-22 20:26:05,2015-09-22 20:33:38,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24513,Subscriber,1970,1
656,2015-09-22 20:26:57,2015-09-22 20:37:54,3195,Sip Ave,40.73074262530658,-74.06378388404846,3212,Christ Hospital,40.734785818,-74.050443636,24636,Subscriber,1972,1
158,2015-09-22 20:27:10,2015-09-22 20:29:48,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24672,Subscriber,1980,1
191,2015-09-22 20:35:46,2015-09-22 20:38:57,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,24488,Customer,,0
556,2015-09-22 20:35:48,2015-09-22 20:45:05,3195,Sip Ave,40.73074262530658,-74.06378388404846,3215,Central Ave,40.7467299,-74.0492509,24715,Subscriber,1987,2
896,2015-09-22 20:37:01,2015-09-22 20:51:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24598,Subscriber,1980,1
437,2015-09-22 20:38:31,2015-09-22 20:45:48,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24534,Subscriber,1976,1
333,2015-09-22 20:39:07,2015-09-22 20:44:40,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,24387,Subscriber,1974,1
149,2015-09-22 20:43:59,2015-09-22 20:46:28,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24497,Customer,,0
703,2015-09-22 20:44:43,2015-09-22 20:56:27,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24607,Subscriber,1989,1
226,2015-09-22 20:45:14,2015-09-22 20:49:00,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24429,Subscriber,1970,1
358,2015-09-22 20:45:40,2015-09-22 20:51:38,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24643,Subscriber,1984,1
656,2015-09-22 20:45:48,2015-09-22 20:56:44,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24435,Customer,,0
201,2015-09-22 20:47:41,2015-09-22 20:51:03,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24617,Subscriber,1989,1
208,2015-09-22 20:47:58,2015-09-22 20:51:26,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24624,Subscriber,1986,1
296,2015-09-22 20:57:03,2015-09-22 21:02:00,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24575,Subscriber,1991,1
288,2015-09-22 20:57:14,2015-09-22 21:02:02,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24598,Subscriber,1991,2
441,2015-09-22 20:59:05,2015-09-22 21:06:27,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24523,Subscriber,1980,1
436,2015-09-22 20:59:16,2015-09-22 21:06:32,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24482,Subscriber,1985,2
358,2015-09-22 20:59:17,2015-09-22 21:05:15,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24476,Subscriber,1984,1
1143,2015-09-22 21:00:10,2015-09-22 21:19:13,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24529,Customer,,0
459,2015-09-22 21:01:56,2015-09-22 21:09:35,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24689,Subscriber,1982,2
453,2015-09-22 21:01:56,2015-09-22 21:09:30,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24429,Subscriber,1982,1
175,2015-09-22 21:02:32,2015-09-22 21:05:28,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24504,Subscriber,1981,1
373,2015-09-22 21:04:44,2015-09-22 21:10:58,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24516,Subscriber,1991,1
762,2015-09-22 21:18:40,2015-09-22 21:31:22,3194,McGinley Square,40.7253399253558,-74.06762212514877,3187,Warren St,40.7211236,-74.03805095,24399,Subscriber,1972,1
187,2015-09-22 21:22:21,2015-09-22 21:25:29,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24431,Subscriber,1974,1
602,2015-09-22 21:26:37,2015-09-22 21:36:39,3195,Sip Ave,40.73074262530658,-74.06378388404846,3185,City Hall,40.7177325,-74.043845,24565,Subscriber,1983,1
128,2015-09-22 21:28:05,2015-09-22 21:30:13,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24598,Subscriber,1983,1
688,2015-09-22 21:28:24,2015-09-22 21:39:52,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24521,Subscriber,1968,1
210,2015-09-22 21:37:42,2015-09-22 21:41:12,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24530,Subscriber,1989,1
1712,2015-09-22 21:38:15,2015-09-22 22:06:48,3211,Newark Ave,40.72152515,-74.046304543,3183,Exchange Place,40.7162469,-74.0334588,24491,Subscriber,1991,1
1697,2015-09-22 21:38:23,2015-09-22 22:06:40,3211,Newark Ave,40.72152515,-74.046304543,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1991,2
594,2015-09-22 21:39:00,2015-09-22 21:48:55,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.046304543,24476,Subscriber,1984,1
588,2015-09-22 21:39:00,2015-09-22 21:48:49,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.046304543,24482,Subscriber,1985,2
159,2015-09-22 21:43:15,2015-09-22 21:45:55,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24503,Subscriber,1985,1
562,2015-09-22 21:46:26,2015-09-22 21:55:49,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,24521,Subscriber,1970,1
356,2015-09-22 21:47:36,2015-09-22 21:53:32,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24652,Subscriber,1985,1
286,2015-09-22 21:50:08,2015-09-22 21:54:55,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24664,Subscriber,1984,2
1391,2015-09-22 21:50:13,2015-09-22 22:13:24,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,24598,Subscriber,1984,1
602,2015-09-22 21:52:24,2015-09-22 22:02:26,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24599,Customer,,0
147,2015-09-22 21:58:31,2015-09-22 22:00:59,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24569,Subscriber,1983,1
321,2015-09-22 22:02:52,2015-09-22 22:08:14,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24587,Customer,,0
728,2015-09-22 22:03:49,2015-09-22 22:15:58,3183,Exchange Place,40.7162469,-74.0334588,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,24659,Subscriber,1989,1
1281,2015-09-22 22:05:08,2015-09-22 22:26:29,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24529,Customer,,0
259,2015-09-22 22:07:34,2015-09-22 22:11:54,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,24621,Subscriber,1990,1
189,2015-09-22 22:10:47,2015-09-22 22:13:57,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24722,Subscriber,1989,2
231,2015-09-22 22:11:28,2015-09-22 22:15:19,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24498,Customer,,0
138,2015-09-22 22:11:33,2015-09-22 22:13:52,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24503,Subscriber,1991,1
464,2015-09-22 22:16:25,2015-09-22 22:24:09,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24653,Subscriber,1982,2
435,2015-09-22 22:22:10,2015-09-22 22:29:26,3195,Sip Ave,40.73074262530658,-74.06378388404846,3207,Oakland Ave,40.7376037,-74.0524783,24685,Subscriber,1984,1
1043,2015-09-22 22:23:19,2015-09-22 22:40:43,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.727595966,-74.044247311,24488,Subscriber,1991,2
1061,2015-09-22 22:23:21,2015-09-22 22:41:03,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.727595966,-74.044247311,24491,Subscriber,1991,1
220,2015-09-22 22:26:50,2015-09-22 22:30:30,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24651,Subscriber,1976,1
257,2015-09-22 22:28:11,2015-09-22 22:32:28,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24648,Subscriber,1970,2
99,2015-09-22 22:32:39,2015-09-22 22:34:19,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24476,Subscriber,1980,1
686,2015-09-22 22:34:51,2015-09-22 22:46:17,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24547,Subscriber,1988,1
372,2015-09-22 22:39:21,2015-09-22 22:45:34,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.046304543,24668,Subscriber,1981,1
1439,2015-09-22 22:39:43,2015-09-22 23:03:42,3202,Newport PATH,40.7272235,-74.0337589,3198,Heights Elevator,40.748715945380226,-74.04044330120087,24503,Customer,,0
182,2015-09-22 22:44:39,2015-09-22 22:47:41,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24431,Subscriber,1980,1
125,2015-09-22 22:46:06,2015-09-22 22:48:11,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24561,Subscriber,1991,2
825,2015-09-22 22:48:58,2015-09-22 23:02:43,3195,Sip Ave,40.73074262530658,-74.06378388404846,3183,Exchange Place,40.7162469,-74.0334588,24525,Customer,,0
378,2015-09-22 22:59:13,2015-09-22 23:05:32,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24571,Subscriber,1970,1
250,2015-09-22 23:23:39,2015-09-22 23:27:50,3195,Sip Ave,40.73074262530658,-74.06378388404846,3201,Dey St,40.737711,-74.066921,24569,Subscriber,1972,1
25857,2015-09-22 23:24:09,2015-09-23 06:35:07,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24609,Subscriber,1986,1
753,2015-09-22 23:24:13,2015-09-22 23:36:47,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24530,Subscriber,1984,2
630,2015-09-22 23:30:57,2015-09-22 23:41:27,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24431,Subscriber,1979,1
972,2015-09-22 23:34:19,2015-09-22 23:50:31,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24547,Subscriber,1985,1
158,2015-09-22 23:38:57,2015-09-22 23:41:36,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24656,Subscriber,1982,2
425,2015-09-22 23:48:25,2015-09-22 23:55:31,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.047726625,24530,Subscriber,1984,2
450,2015-09-23 01:08:51,2015-09-23 01:16:21,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24422,Subscriber,1971,1
152,2015-09-23 01:09:23,2015-09-23 01:11:55,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24679,Subscriber,1982,1
790,2015-09-23 01:41:27,2015-09-23 01:54:38,3213,Van Vorst Park,40.71848892,-74.047726625,3195,Sip Ave,40.73074262530658,-74.06378388404846,24648,Customer,,0
1478,2015-09-23 01:47:52,2015-09-23 02:12:31,3194,McGinley Square,40.7253399253558,-74.06762212514877,3194,McGinley Square,40.7253399253558,-74.06762212514877,18245,Customer,,0
697,2015-09-23 02:26:59,2015-09-23 02:38:36,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,24648,Subscriber,1960,1
89,2015-09-23 03:32:04,2015-09-23 03:33:34,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.047726625,24607,Subscriber,1985,1
166,2015-09-23 04:00:27,2015-09-23 04:03:13,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24701,Subscriber,1987,1
274,2015-09-23 04:11:18,2015-09-23 04:15:52,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24582,Subscriber,1987,1
180,2015-09-23 05:34:12,2015-09-23 05:37:13,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24555,Subscriber,1981,1
715,2015-09-23 05:49:39,2015-09-23 06:01:34,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24495,Subscriber,1984,2
516,2015-09-23 06:07:46,2015-09-23 06:16:23,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24452,Subscriber,1960,1
330,2015-09-23 06:07:49,2015-09-23 06:13:20,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24510,Subscriber,1968,1
709,2015-09-23 06:16:41,2015-09-23 06:28:31,3189,West Side Light Rail,40.714402,-74.0887723,3195,Sip Ave,40.73074262530658,-74.06378388404846,24604,Subscriber,1988,1
869,2015-09-23 06:18:47,2015-09-23 06:33:17,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,24643,Subscriber,1989,2
112,2015-09-23 06:26:50,2015-09-23 06:28:42,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24621,Subscriber,1986,1
154,2015-09-23 06:27:09,2015-09-23 06:29:44,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24607,Subscriber,1964,1
378,2015-09-23 06:27:24,2015-09-23 06:33:42,3211,Newark Ave,40.72152515,-74.046304543,3183,Exchange Place,40.7162469,-74.0334588,24668,Subscriber,1991,1
946,2015-09-23 06:30:28,2015-09-23 06:46:15,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,24389,Subscriber,1976,1
95,2015-09-23 06:44:19,2015-09-23 06:45:54,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24485,Subscriber,1985,1
809,2015-09-23 06:49:47,2015-09-23 07:03:17,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24476,Subscriber,1983,2
337,2015-09-23 06:51:25,2015-09-23 06:57:03,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24669,Subscriber,1969,1
424,2015-09-23 06:57:39,2015-09-23 07:04:43,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24429,Subscriber,1984,2
10221,2015-09-23 06:58:25,2015-09-23 09:48:46,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24547,Customer,,0
432,2015-09-23 06:58:33,2015-09-23 07:05:46,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24680,Subscriber,1986,1
402,2015-09-23 07:00:43,2015-09-23 07:07:25,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24438,Subscriber,1986,2
264,2015-09-23 07:05:47,2015-09-23 07:10:12,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24559,Subscriber,1983,1
139,2015-09-23 07:07:42,2015-09-23 07:10:01,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24399,Subscriber,1981,1
212,2015-09-23 07:08:33,2015-09-23 07:12:06,3212,Christ Hospital,40.734785818,-74.050443636,3206,Hilltop,40.7311689,-74.0575736,24446,Subscriber,1984,1
431,2015-09-23 07:08:47,2015-09-23 07:15:59,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.727595966,-74.044247311,24441,Subscriber,1980,1
309,2015-09-23 07:11:46,2015-09-23 07:16:56,3195,Sip Ave,40.73074262530658,-74.06378388404846,3201,Dey St,40.737711,-74.066921,24701,Subscriber,1968,1
384,2015-09-23 07:18:39,2015-09-23 07:25:04,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24597,Subscriber,1982,1
203,2015-09-23 07:22:39,2015-09-23 07:26:02,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24651,Subscriber,1975,2
507,2015-09-23 07:26:49,2015-09-23 07:35:17,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.046304543,24685,Subscriber,1989,1
266,2015-09-23 07:34:22,2015-09-23 07:38:49,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24422,Subscriber,1975,1
638,2015-09-23 07:34:46,2015-09-23 07:45:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24442,Subscriber,1977,1
860,2015-09-23 07:36:13,2015-09-23 07:50:33,3210,Pershing Field,40.742677141,-74.051788633,3183,Exchange Place,40.7162469,-74.0334588,24686,Subscriber,1976,1
837,2015-09-23 07:40:17,2015-09-23 07:54:14,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,24496,Subscriber,1990,1
96,2015-09-23 07:40:35,2015-09-23 07:42:12,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24561,Subscriber,1976,1
730,2015-09-23 07:42:35,2015-09-23 07:54:46,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1987,2
300,2015-09-23 07:45:06,2015-09-23 07:50:07,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24565,Subscriber,1983,2
291,2015-09-23 07:48:09,2015-09-23 07:53:01,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24701,Subscriber,1973,1
405,2015-09-23 07:49:06,2015-09-23 07:55:51,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24689,Customer,,0
401,2015-09-23 07:49:44,2015-09-23 07:56:25,3207,Oakland Ave,40.7376037,-74.0524783,3206,Hilltop,40.7311689,-74.0575736,24642,Subscriber,1985,1
283,2015-09-23 07:50:32,2015-09-23 07:55:16,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24542,Subscriber,1985,1
264,2015-09-23 07:52:18,2015-09-23 07:56:43,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24561,Subscriber,1980,1
498,2015-09-23 07:53:06,2015-09-23 08:01:25,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24516,Subscriber,1977,1
609,2015-09-23 07:53:18,2015-09-23 08:03:27,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24495,Subscriber,1990,1
1025,2015-09-23 07:53:46,2015-09-23 08:10:51,3197,North St,40.752559,-74.044725,3206,Hilltop,40.7311689,-74.0575736,24720,Subscriber,1957,2
289,2015-09-23 07:55:21,2015-09-23 08:00:11,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3184,Paulus Hook,40.7141454,-74.0335519,24669,Customer,,0
789,2015-09-23 07:55:58,2015-09-23 08:09:08,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1954,2
280,2015-09-23 07:57:01,2015-09-23 08:01:42,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24722,Subscriber,1977,1
762,2015-09-23 07:57:14,2015-09-23 08:09:56,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24637,Subscriber,1971,2
364,2015-09-23 07:57:48,2015-09-23 08:03:53,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24705,Subscriber,1989,1
349,2015-09-23 07:59:35,2015-09-23 08:05:25,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24400,Subscriber,1982,1
289,2015-09-23 08:00:37,2015-09-23 08:05:27,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24562,Subscriber,1970,1
504,2015-09-23 08:02:37,2015-09-23 08:11:02,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24494,Subscriber,1987,2
1846,2015-09-23 08:03:39,2015-09-23 08:34:25,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24525,Customer,,0
357,2015-09-23 08:03:51,2015-09-23 08:09:48,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24618,Subscriber,1981,1
354,2015-09-23 08:04:32,2015-09-23 08:10:27,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24513,Subscriber,1981,2
277,2015-09-23 08:04:51,2015-09-23 08:09:29,3207,Oakland Ave,40.7376037,-74.0524783,3206,Hilltop,40.7311689,-74.0575736,24458,Subscriber,1978,2
730,2015-09-23 08:08:03,2015-09-23 08:20:13,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,24377,Subscriber,1979,1
808,2015-09-23 08:09:07,2015-09-23 08:22:36,3201,Dey St,40.737711,-74.066921,3184,Paulus Hook,40.7141454,-74.0335519,24436,Subscriber,1972,1
268,2015-09-23 08:10:11,2015-09-23 08:14:39,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24705,Subscriber,1975,1
500,2015-09-23 08:11:00,2015-09-23 08:19:20,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,24571,Subscriber,1974,1
281,2015-09-23 08:13:05,2015-09-23 08:17:47,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24532,Subscriber,1989,1
1223,2015-09-23 08:14:32,2015-09-23 08:34:55,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24596,Subscriber,1981,1
